restaurant_id,platform,restaurant_name,city,city_lat,city_lon,locality,restaurant_type,cuisines,primary_cuisine,avg_cost_per_person_inr,price_category,distance_from_city_center_km,amenities_count,has_own_website,has_own_app,food_license_verified,listing_date,days_listed,days_operational,rating,total_reviews,delivery_fee_inr,avg_delivery_time_minutes,platform_commission_pct,discount_frequency_pct,estimated_monthly_orders,estimated_monthly_revenue_inr,estimated_net_profit_inr,market_share_pct,profit_diff_swiggy_minus_zomato_inr,orders_diff_swiggy_minus_zomato,rating_diff_swiggy_minus_zomato,delivery_time_diff_swiggy_minus_zomato_min,profit_winner,combined_monthly_orders,combined_monthly_revenue_inr,combined_monthly_profit_inr
REST002417,Swiggy,Restaurant_2417,Lucknow,26.8467,80.9462,Lucknow_Locality_14,Cafe,Japanese; Lebanese,Japanese; Lebanese,1255,Luxury,6.6,7,True,True,False,2024-11-04,557,33,3.2,2335,53,35,21,10,115,114016,110969,57,1443,0,0.0,-5,Swiggy,230,226589,220495
REST002418,Swiggy,Restaurant_2418,Lucknow,26.8467,80.9462,Lucknow_Locality_7,Food Truck,Lebanese,Lebanese,1415,Luxury,5.1,8,True,True,False,2023-08-18,1001,3370,4.3,1569,45,33,21,14,150,167677,164302,62,-6368,0,0.0,5,Zomato,300,341722,334972
REST002419,Swiggy,Restaurant_2419,Lucknow,26.8467,80.9462,Lucknow_Locality_18,Food Truck,Chinese; Biryani,Chinese; Biryani,666,Mid-Range,6.0,7,True,False,True,2021-03-07,1895,1296,4.4,3166,50,44,18,21,124,67718,64618,57,7990,11,0.40000000000000036,12,Swiggy,237,127171,121246
REST002420,Swiggy,Restaurant_2420,Lucknow,26.8467,80.9462,Lucknow_Locality_2,Casual Dining,Fast Food,Fast Food,562,Mid-Range,11.3,4,True,True,True,2017-09-26,3153,3418,4.4,4623,76,46,18,10,290,133643,122623,47,30140,59,0.9000000000000004,3,Swiggy,521,234904,215106
REST002421,Swiggy,Restaurant_2421,Lucknow,26.8467,80.9462,Lucknow_Locality_9,Food Truck,North Indian,North Indian,192,Budget,2.8,4,True,True,False,2025-03-13,428,3623,4.0,282,33,27,21,16,143,21690,19330,55,1207,7,0.20000000000000018,3,Swiggy,279,42057,37453
REST002422,Swiggy,Restaurant_2422,Lucknow,26.8467,80.9462,Lucknow_Locality_20,Fine Dine,North Indian; South Indian,North Indian; South Indian,1341,Luxury,7.6,4,False,False,True,2024-01-13,853,2138,3.9,1275,58,31,16,11,151,170092,165713,47,10697,8,0.19999999999999973,-12,Swiggy,294,329255,320729
REST002423,Swiggy,Restaurant_2423,Lucknow,26.8467,80.9462,Lucknow_Locality_5,Food Truck,Lebanese,Lebanese,1468,Luxury,13.8,5,False,True,False,2025-05-10,370,1601,4.1,3955,89,52,22,14,119,136259,130964,64,-6987,0,0.0,1,Zomato,238,279506,268915
REST002424,Swiggy,Restaurant_2424,Lucknow,26.8467,80.9462,Lucknow_Locality_14,Cafe,Seafood; Bakery,Seafood; Bakery,213,Budget,0.6,7,False,True,True,2025-02-21,448,331,3.6,3151,30,29,22,12,135,22428,20403,48,-3813,-23,-0.6000000000000001,5,Zomato,293,49014,44619
REST002425,Swiggy,Restaurant_2425,Lucknow,26.8467,80.9462,Lucknow_Locality_4,Food Truck,Vietnamese,Vietnamese,839,Premium,0.6,4,True,True,False,2023-05-23,1088,2360,3.8,1719,30,23,22,8,120,78530,76730,50,-2950,-3,-0.10000000000000009,-2,Zomato,243,160055,156410
REST002426,Swiggy,Restaurant_2426,Lucknow,26.8467,80.9462,Lucknow_Locality_13,Casual Dining,Bakery; Pan-Asian,Bakery; Pan-Asian,1444,Luxury,12.4,7,True,True,True,2018-05-20,2917,3241,3.9,3318,82,46,19,6,253,295918,285545,42,-6772,-6,-0.10000000000000009,0,Zomato,512,598854,577862
REST002427,Swiggy,Restaurant_2427,Lucknow,26.8467,80.9462,Lucknow_Locality_13,Cloud Kitchen,Vietnamese,Vietnamese,747,Premium,6.8,8,False,False,False,2021-07-07,1773,2147,4.2,4554,54,38,23,23,326,187511,178709,68,34101,47,0.6000000000000001,4,Swiggy,605,339652,323317
REST002428,Swiggy,Restaurant_2428,Lucknow,26.8467,80.9462,Lucknow_Locality_14,Cloud Kitchen,Korean,Korean,759,Premium,5.8,6,True,True,True,2025-10-02,225,2805,4.4,3885,49,25,26,19,365,205005,196063,61,-31268,-41,-0.5,-18,Zomato,771,442283,423394
REST002429,Swiggy,Restaurant_2429,Lucknow,26.8467,80.9462,Lucknow_Locality_8,Casual Dining,Multi-Cuisine; Thai,Multi-Cuisine; Thai,244,Budget,5.7,8,True,True,True,2017-03-28,3335,3566,4.0,2172,48,41,23,12,267,50163,43755,46,-5037,-14,-0.20000000000000018,7,Zomato,548,105699,92547
REST002430,Swiggy,Restaurant_2430,Lucknow,26.8467,80.9462,Lucknow_Locality_9,Casual Dining,South Indian,South Indian,416,Mid-Range,3.3,7,False,True,True,2020-01-15,2312,229,3.9,238,36,39,18,9,181,61742,58484,53,246,-4,-0.10000000000000009,13,Swiggy,366,123310,116722
REST002431,Swiggy,Restaurant_2431,Lucknow,26.8467,80.9462,Lucknow_Locality_20,Fine Dine,Mediterranean,Mediterranean,1036,Premium,8.3,3,True,False,False,2022-09-16,1337,1196,3.6,3134,61,45,12,11,125,113960,110147,50,-10942,-21,-0.6000000000000001,-1,Zomato,271,239502,231236
REST002432,Swiggy,Restaurant_2432,Lucknow,26.8467,80.9462,Lucknow_Locality_9,Cloud Kitchen,Bakery,Bakery,1048,Premium,2.9,5,False,False,True,2021-10-26,1662,2693,4.2,4555,34,38,22,20,344,281199,275351,65,0,0,0.0,11,Tie,688,562398,550702
REST002433,Swiggy,Restaurant_2433,Lucknow,26.8467,80.9462,Lucknow_Locality_4,Cafe,Bakery,Bakery,954,Premium,3.2,6,False,True,True,2023-07-30,1020,1356,4.6,3533,36,33,17,21,196,155196,151668,65,29549,30,0.6999999999999997,-1,Swiggy,362,280303,273787
REST002434,Swiggy,Restaurant_2434,Lucknow,26.8467,80.9462,Lucknow_Locality_1,Cloud Kitchen,Vietnamese; Mexican,Vietnamese; Mexican,839,Premium,7.0,5,False,True,True,2022-03-17,1520,2513,4.5,188,55,34,26,8,362,224751,214796,70,32975,64,0.7999999999999998,-12,Swiggy,660,414767,396617
REST002435,Swiggy,Restaurant_2435,Lucknow,26.8467,80.9462,Lucknow_Locality_18,Casual Dining,Japanese,Japanese,773,Premium,13.3,6,True,True,False,2018-05-01,2936,1736,4.2,2739,86,53,21,11,233,142286,132267,54,289,-6,-0.09999999999999964,4,Swiggy,472,284541,264245
REST002436,Swiggy,Restaurant_2436,Lucknow,26.8467,80.9462,Lucknow_Locality_4,Fine Dine,Mexican,Mexican,213,Budget,4.1,7,False,True,False,2019-02-28,2633,3576,3.8,1423,40,32,17,9,169,29877,26497,43,-4017,-18,-0.40000000000000036,-4,Zomato,356,64131,57011
REST002437,Swiggy,Restaurant_2437,Lucknow,26.8467,80.9462,Lucknow_Locality_20,Food Truck,Italian,Italian,666,Mid-Range,2.1,8,True,True,True,2018-06-25,2881,1720,4.0,3997,30,24,21,23,118,62084,60314,59,1533,3,0.10000000000000009,-2,Swiggy,233,122590,119095
REST002438,Swiggy,Restaurant_2438,Lucknow,26.8467,80.9462,Lucknow_Locality_15,Casual Dining,Desserts; Korean,Desserts; Korean,187,Budget,1.5,8,True,True,False,2021-10-06,1682,1979,3.5,2707,30,29,18,12,200,30668,27668,43,-3020,-28,-0.5,9,Zomato,428,64776,58356
REST002439,Swiggy,Restaurant_2439,Lucknow,26.8467,80.9462,Lucknow_Locality_14,Cloud Kitchen,Chinese,Chinese,427,Mid-Range,6.5,4,False,False,False,2021-12-22,1605,1390,4.7,554,52,30,27,28,335,104422,95712,59,8000,28,0.40000000000000036,-7,Swiggy,642,200116,183424
REST002440,Swiggy,Restaurant_2440,Lucknow,26.8467,80.9462,Lucknow_Locality_14,Food Truck,Pan-Asian; Bakery,Pan-Asian; Bakery,920,Premium,14.4,4,False,True,True,2025-02-07,462,331,4.4,2262,92,54,17,14,110,83996,78936,56,12917,18,0.7000000000000002,-4,Swiggy,202,154247,144955
REST002441,Swiggy,Restaurant_2441,Lucknow,26.8467,80.9462,Lucknow_Locality_17,Fine Dine,Fast Food; Pan-Asian,Fast Food; Pan-Asian,918,Premium,7.8,5,True,False,True,2024-11-07,554,3017,5.0,3211,59,34,17,29,211,160769,154544,43,13509,16,0.40000000000000036,0,Swiggy,406,307557,295579
REST002442,Swiggy,Restaurant_2442,Lucknow,26.8467,80.9462,Lucknow_Locality_11,Food Truck,Biryani,Biryani,312,Mid-Range,2.9,5,True,True,True,2017-06-04,3267,710,4.1,1527,34,39,22,24,107,26039,24220,51,-668,0,0.0,4,Zomato,214,52746,49108
REST002443,Swiggy,Restaurant_2443,Lucknow,26.8467,80.9462,Lucknow_Locality_8,Fine Dine,Mediterranean; Mughlai,Mediterranean; Mughlai,860,Premium,8.9,6,True,False,True,2023-01-03,1228,3601,4.0,4223,64,43,16,16,179,129309,123581,42,7675,9,0.20000000000000018,2,Swiggy,349,250655,239487
REST002444,Swiggy,Restaurant_2444,Lucknow,26.8467,80.9462,Lucknow_Locality_9,QSR,Thai,Thai,1299,Luxury,3.1,4,False,True,True,2025-05-24,356,918,3.9,840,35,32,21,15,197,202163,198715,61,0,0,0.0,3,Tie,394,404326,397430
REST002445,Swiggy,Restaurant_2445,Lucknow,26.8467,80.9462,Lucknow_Locality_3,Cloud Kitchen,Fast Food; North Indian,Fast Food; North Indian,1326,Luxury,11.8,7,False,True,False,2018-11-04,2749,2244,4.0,4258,79,43,26,14,313,307128,294764,68,-19431,-16,-0.20000000000000018,-6,Zomato,642,634318,608959
REST002446,Swiggy,Restaurant_2446,Lucknow,26.8467,80.9462,Lucknow_Locality_9,Cloud Kitchen,Pan-Asian; Cafe,Pan-Asian; Cafe,290,Budget,14.6,5,False,True,True,2016-11-28,3455,124,3.2,686,93,45,23,14,195,43543,34476,64,-9566,-67,-1.0999999999999996,-11,Zomato,457,99768,78518
REST002447,Swiggy,Restaurant_2447,Lucknow,26.8467,80.9462,Lucknow_Locality_4,Food Truck,Mexican,Mexican,519,Mid-Range,13.3,4,False,False,True,2019-03-26,2607,3212,3.9,3041,86,48,22,9,134,54245,48483,64,405,3,0.10000000000000009,-2,Swiggy,265,107956,96561
REST002448,Swiggy,Restaurant_2448,Lucknow,26.8467,80.9462,Lucknow_Locality_18,Cloud Kitchen,Mexican; Italian,Mexican; Italian,272,Budget,5.9,5,False,False,True,2020-11-16,2006,178,4.1,4708,49,44,25,22,251,51204,45054,60,1743,6,0.09999999999999964,11,Swiggy,496,100517,88365
REST002449,Swiggy,Restaurant_2449,Lucknow,26.8467,80.9462,Lucknow_Locality_3,Food Truck,South Indian,South Indian,1478,Luxury,10.0,4,True,True,True,2017-08-19,3191,2268,4.4,4077,70,36,22,10,138,159091,154261,48,6707,6,0.20000000000000018,-10,Swiggy,270,311265,301815
REST002450,Swiggy,Restaurant_2450,Lucknow,26.8467,80.9462,Lucknow_Locality_2,Cafe,Pan-Asian,Pan-Asian,709,Premium,0.9,7,True,True,False,2018-08-07,2838,2481,4.4,4327,30,14,21,16,212,118743,115563,47,-12438,-14,-0.2999999999999998,-11,Zomato,438,250134,243564
REST002451,Swiggy,Restaurant_2451,Lucknow,26.8467,80.9462,Lucknow_Locality_8,Cafe,Mughlai; Korean,Mughlai; Korean,817,Premium,7.9,8,False,False,True,2020-12-03,1989,2519,4.1,2649,59,39,18,15,198,132648,126807,56,-11743,-24,-0.5,9,Zomato,420,277747,265357
REST002452,Swiggy,Restaurant_2452,Lucknow,26.8467,80.9462,Lucknow_Locality_18,Food Truck,Chinese,Chinese,1024,Premium,12.5,5,True,True,False,2021-09-08,1710,2937,3.2,1864,82,44,22,9,107,85463,81076,51,-24574,-27,-0.7999999999999998,-5,Zomato,241,196607,186726
REST002453,Swiggy,Restaurant_2453,Lucknow,26.8467,80.9462,Lucknow_Locality_6,Food Truck,Vietnamese; Seafood,Vietnamese; Seafood,866,Premium,7.4,5,False,False,False,2017-02-07,3384,1850,3.0,1451,57,41,18,12,90,63910,61345,53,-13397,-24,-0.7999999999999998,0,Zomato,204,141901,136087
REST002454,Swiggy,Restaurant_2454,Lucknow,26.8467,80.9462,Lucknow_Locality_15,Food Truck,Seafood; Fast Food,Seafood; Fast Food,455,Mid-Range,12.1,4,True,False,False,2025-02-09,460,1507,4.1,4349,80,47,17,12,118,44562,39842,48,4202,8,0.2999999999999998,-11,Swiggy,228,84602,75482
REST002455,Swiggy,Restaurant_2455,Lucknow,26.8467,80.9462,Lucknow_Locality_8,Fine Dine,Italian,Italian,769,Premium,8.8,4,False,False,True,2017-02-10,3381,505,3.8,515,64,47,16,6,121,78161,74289,47,5526,9,0.2999999999999998,4,Swiggy,233,150508,143052
REST002456,Swiggy,Restaurant_2456,Lucknow,26.8467,80.9462,Lucknow_Locality_14,Fine Dine,North Indian,North Indian,300,Budget,13.4,6,False,True,False,2026-04-07,38,3461,4.7,2435,87,51,17,40,207,51543,42538,49,4800,26,0.6000000000000005,6,Swiggy,388,97155,80276
REST002457,Swiggy,Restaurant_2457,Lucknow,26.8467,80.9462,Lucknow_Locality_18,Casual Dining,Italian; Multi-Cuisine,Italian; Multi-Cuisine,1200,Premium,3.0,5,False,False,True,2024-02-15,820,2683,3.3,465,35,23,18,8,203,199752,196199,46,-41311,-49,-0.7999999999999998,2,Zomato,455,441672,433709
REST002458,Swiggy,Restaurant_2458,Lucknow,26.8467,80.9462,Lucknow_Locality_10,Fine Dine,Chinese; Pan-Asian,Chinese; Pan-Asian,609,Mid-Range,11.1,4,True,True,True,2019-04-22,2580,768,3.7,2392,75,49,17,11,122,61667,57092,48,-8550,-13,-0.39999999999999947,0,Zomato,257,132371,122734
REST002459,Swiggy,Restaurant_2459,Lucknow,26.8467,80.9462,Lucknow_Locality_17,Cafe,Seafood; North Indian,Seafood; North Indian,1232,Luxury,14.6,6,True,False,True,2018-06-14,2892,1611,4.1,1101,93,62,18,25,180,181843,173473,60,9131,5,0.09999999999999964,12,Swiggy,355,354323,337815
REST002460,Swiggy,Restaurant_2460,Lucknow,26.8467,80.9462,Lucknow_Locality_12,Cloud Kitchen,Street Food; Chinese,Street Food; Chinese,319,Mid-Range,11.2,4,True,True,False,2019-02-01,2660,694,3.9,1684,76,52,24,11,256,62064,52336,59,6347,20,0.2999999999999998,13,Swiggy,492,117021,98325
REST002461,Swiggy,Restaurant_2461,Lucknow,26.8467,80.9462,Lucknow_Locality_4,Food Truck,Vietnamese; Chinese,Vietnamese; Chinese,979,Premium,11.9,6,True,False,True,2017-05-16,3286,898,4.1,747,79,46,23,24,110,82921,78576,54,-9180,-8,-0.3000000000000007,-3,Zomato,228,175338,166332
REST002462,Swiggy,Restaurant_2462,Lucknow,26.8467,80.9462,Lucknow_Locality_16,Cloud Kitchen,Biryani; Korean,Biryani; Korean,299,Budget,1.1,3,True,False,True,2023-11-01,926,1853,4.9,1140,30,21,24,34,368,83624,78104,57,18546,75,1.0000000000000004,4,Swiggy,661,147577,137662
REST002463,Swiggy,Restaurant_2463,Lucknow,26.8467,80.9462,Lucknow_Locality_9,Cloud Kitchen,Multi-Cuisine,Multi-Cuisine,1066,Premium,14.5,3,False,False,True,2016-06-17,3619,2573,4.3,3402,92,49,25,13,348,278226,262218,61,4636,-9,-0.10000000000000053,-4,Swiggy,705,552230,519800
REST002464,Swiggy,Restaurant_2464,Lucknow,26.8467,80.9462,Lucknow_Locality_9,Cloud Kitchen,North Indian,North Indian,1477,Luxury,9.5,8,False,True,False,2021-07-31,1749,3517,3.1,3016,67,48,27,12,275,296507,287295,72,-92979,-89,-0.9999999999999996,10,Zomato,639,688975,667569
REST002465,Swiggy,Restaurant_2465,Lucknow,26.8467,80.9462,Lucknow_Locality_3,QSR,Fast Food,Fast Food,1230,Luxury,1.7,6,False,False,False,2024-06-21,693,3014,4.0,552,30,27,21,16,254,246811,243001,51,-6249,0,0.0,5,Zomato,508,499871,492251
REST002466,Swiggy,Restaurant_2466,Lucknow,26.8467,80.9462,Lucknow_Locality_7,Cafe,Mexican; Street Food,Mexican; Street Food,728,Premium,0.9,6,False,True,False,2019-02-07,2654,1103,3.9,2203,30,37,21,7,161,92594,90179,46,-7281,-13,-0.30000000000000027,8,Zomato,335,192664,187639
REST002467,Swiggy,Restaurant_2467,Lucknow,26.8467,80.9462,Lucknow_Locality_8,Cloud Kitchen,Desserts; Italian,Desserts; Italian,443,Mid-Range,1.7,3,True,False,True,2020-01-26,2301,125,3.5,1267,30,25,26,5,213,69825,66630,59,-16018,-55,-0.9000000000000004,0,Zomato,481,156493,149278
REST002468,Swiggy,Restaurant_2468,Lucknow,26.8467,80.9462,Lucknow_Locality_12,Fine Dine,Mexican; Korean,Mexican; Korean,501,Mid-Range,10.5,4,True,False,False,2020-01-03,2324,865,4.3,1215,72,51,18,19,144,59158,53974,40,9534,27,0.7999999999999998,6,Swiggy,261,107810,98414
REST002469,Swiggy,Restaurant_2469,Lucknow,26.8467,80.9462,Lucknow_Locality_2,Cloud Kitchen,Fast Food,Fast Food,880,Premium,5.9,3,False,False,True,2025-10-28,199,2849,4.7,4884,49,27,23,35,392,265619,256015,56,60759,76,0.9000000000000004,-8,Swiggy,708,468617,451271
REST002470,Swiggy,Restaurant_2470,Lucknow,26.8467,80.9462,Lucknow_Locality_12,Cloud Kitchen,Street Food; Italian,Street Food; Italian,1164,Premium,8.1,3,False,False,False,2022-11-08,1284,2058,3.8,195,60,38,27,15,292,248118,239358,61,9864,8,0.09999999999999964,6,Swiggy,576,486132,468852
REST002471,Swiggy,Restaurant_2471,Lucknow,26.8467,80.9462,Lucknow_Locality_6,Cafe,Cafe; Korean,Cafe; Korean,550,Mid-Range,1.9,3,True,True,False,2021-07-01,1779,2302,3.7,515,30,25,21,11,175,76037,73412,51,-24601,-47,-1.0,-6,Zomato,397,177380,171425
REST002472,Swiggy,Restaurant_2472,Lucknow,26.8467,80.9462,Lucknow_Locality_20,Cafe,Mexican,Mexican,1262,Luxury,9.5,5,False,False,True,2019-06-01,2540,1750,3.7,806,67,45,21,14,165,164501,158974,51,-52943,-44,-1.0,2,Zomato,374,383420,370891
REST002473,Swiggy,Restaurant_2473,Lucknow,26.8467,80.9462,Lucknow_Locality_8,Cafe,Italian; Korean,Italian; Korean,505,Mid-Range,12.4,7,False,True,True,2020-03-26,2241,1592,4.0,748,82,48,21,25,175,69816,62641,55,6330,22,0.5,4,Swiggy,328,132400,118952
REST002474,Swiggy,Restaurant_2474,Lucknow,26.8467,80.9462,Lucknow_Locality_17,Food Truck,Mexican,Mexican,726,Premium,11.5,4,False,True,True,2022-07-13,1402,2956,4.0,3955,77,48,18,15,134,79772,74613,49,6360,13,0.3999999999999999,-1,Swiggy,255,152684,142866
REST002475,Swiggy,Restaurant_2475,Lucknow,26.8467,80.9462,Lucknow_Locality_4,Cafe,Continental; Seafood,Continental; Seafood,1300,Luxury,2.9,8,True,True,True,2025-12-18,148,1766,3.7,381,34,34,23,14,165,165165,162360,61,15804,27,0.6000000000000001,7,Swiggy,303,314067,308916
REST002476,Swiggy,Restaurant_2476,Lucknow,26.8467,80.9462,Lucknow_Locality_13,QSR,South Indian,South Indian,1063,Premium,13.2,7,True,True,False,2018-05-08,2929,3558,4.2,1249,86,50,22,21,281,232988,220905,50,13126,27,0.40000000000000036,1,Swiggy,535,451689,428684
REST002477,Swiggy,Restaurant_2477,Lucknow,26.8467,80.9462,Lucknow_Locality_1,Food Truck,Mughlai,Mughlai,342,Mid-Range,5.4,3,False,True,False,2021-08-18,1731,3621,4.3,3159,47,39,20,15,154,42134,38515,61,7169,32,0.8999999999999999,8,Swiggy,276,76347,69861
REST002478,Swiggy,Restaurant_2478,Lucknow,26.8467,80.9462,Lucknow_Locality_11,Food Truck,South Indian,South Indian,859,Premium,5.8,5,True,True,True,2018-05-15,2922,2260,3.7,1519,49,42,17,13,116,82704,79862,46,-16803,-28,-0.8999999999999995,12,Zomato,260,182897,176527
REST002479,Swiggy,Restaurant_2479,Lucknow,26.8467,80.9462,Lucknow_Locality_14,Cloud Kitchen,South Indian; Vietnamese,South Indian; Vietnamese,548,Mid-Range,3.1,8,False,False,True,2025-11-17,179,2838,3.9,3562,35,27,27,12,324,129612,123942,57,14898,58,0.6999999999999997,-7,Swiggy,590,243311,232986
REST002480,Swiggy,Restaurant_2480,Lucknow,26.8467,80.9462,Lucknow_Locality_11,Cafe,Multi-Cuisine,Multi-Cuisine,1328,Luxury,7.0,5,True,False,True,2024-12-10,521,411,4.1,1142,55,36,19,12,155,166730,162467,51,23159,15,0.39999999999999947,3,Swiggy,295,309888,301775
REST002481,Swiggy,Restaurant_2481,Lucknow,26.8467,80.9462,Lucknow_Locality_2,Food Truck,Mughlai,Mughlai,846,Premium,5.7,4,False,False,False,2020-11-25,1997,102,3.4,3334,48,36,22,12,82,54110,52142,47,-21779,-27,-1.1,2,Zomato,191,130647,126063
REST002482,Swiggy,Restaurant_2482,Lucknow,26.8467,80.9462,Lucknow_Locality_18,Cafe,Vietnamese; Japanese,Vietnamese; Japanese,259,Budget,13.9,6,True,False,False,2016-10-27,3487,1855,3.7,473,89,59,17,14,167,35899,28468,64,-1792,-22,-0.5,7,Zomato,356,74570,58728
REST002483,Swiggy,Restaurant_2483,Lucknow,26.8467,80.9462,Lucknow_Locality_10,Fine Dine,Bakery,Bakery,1431,Luxury,12.0,5,False,True,True,2021-06-21,1789,409,3.9,2817,80,59,13,9,123,153131,148211,43,8801,0,0.0,8,Swiggy,246,297461,287621
REST002484,Swiggy,Restaurant_2484,Lucknow,26.8467,80.9462,Lucknow_Locality_19,Cloud Kitchen,Japanese; Bakery,Japanese; Bakery,665,Mid-Range,9.5,8,False,False,False,2025-08-09,279,2851,3.9,4780,67,46,24,9,325,164255,153367,56,11797,25,0.2999999999999998,3,Swiggy,625,315875,294937
REST002485,Swiggy,Restaurant_2485,Lucknow,26.8467,80.9462,Lucknow_Locality_9,Food Truck,Mexican,Mexican,225,Budget,7.9,6,False,True,False,2025-01-09,491,1607,3.6,2029,59,49,21,6,105,18663,15566,48,-2764,-15,-0.49999999999999956,5,Zomato,225,40533,33896
REST002486,Swiggy,Restaurant_2486,Lucknow,26.8467,80.9462,Lucknow_Locality_11,QSR,Fast Food; Italian,Fast Food; Italian,164,Budget,2.4,4,False,False,False,2024-02-09,826,3167,4.3,1955,31,24,22,21,277,35433,31140,54,6161,58,0.8999999999999999,-3,Swiggy,496,63806,56119
REST002487,Swiggy,Restaurant_2487,Lucknow,26.8467,80.9462,Lucknow_Locality_8,Food Truck,Seafood,Seafood,1103,Premium,0.6,4,False,True,True,2024-01-24,842,3290,3.7,2571,30,31,19,10,128,114359,112439,57,-20090,-21,-0.5999999999999996,7,Zomato,277,249123,244968
REST002488,Swiggy,Restaurant_2488,Lucknow,26.8467,80.9462,Lucknow_Locality_10,Casual Dining,Chinese; Chinese,Chinese; Chinese,432,Mid-Range,4.3,7,True,False,False,2022-11-23,1269,3052,3.7,474,41,29,20,10,236,81561,76723,45,-23065,-63,-1.0,-5,Zomato,535,187478,176511
REST002489,Swiggy,Restaurant_2489,Lucknow,26.8467,80.9462,Lucknow_Locality_17,Fine Dine,Biryani,Biryani,735,Premium,6.1,6,True,False,False,2020-03-17,2250,2521,3.7,1084,50,34,17,15,149,90897,87172,51,-8204,-12,-0.2999999999999998,-8,Zomato,310,190298,182548
REST002490,Swiggy,Restaurant_2490,Lucknow,26.8467,80.9462,Lucknow_Locality_3,Fine Dine,Chinese,Chinese,680,Mid-Range,14.3,4,False,True,True,2023-10-21,937,2872,3.5,3828,91,54,16,6,146,83395,76752,45,1937,9,0.20000000000000018,3,Swiggy,283,164444,151567
REST002491,Swiggy,Restaurant_2491,Lucknow,26.8467,80.9462,Lucknow_Locality_10,Cloud Kitchen,Fast Food,Fast Food,1333,Luxury,11.8,8,True,True,False,2019-02-08,2653,2623,4.6,1826,79,52,24,30,375,379905,365092,63,102796,98,1.1999999999999997,6,Swiggy,652,653143,627388
REST002492,Swiggy,Restaurant_2492,Lucknow,26.8467,80.9462,Lucknow_Locality_18,Cloud Kitchen,Chinese,Chinese,948,Premium,4.2,5,True,True,False,2023-04-15,1126,3142,3.8,3324,41,37,24,13,326,234876,228193,65,-65798,-94,-1.1000000000000005,3,Zomato,746,537477,522184
REST002493,Swiggy,Restaurant_2493,Lucknow,26.8467,80.9462,Lucknow_Locality_20,Cloud Kitchen,Biryani; Desserts,Biryani; Desserts,293,Budget,8.9,3,False,True,False,2017-10-02,3147,3247,4.1,869,64,43,23,12,355,80091,68731,66,-3348,-35,-0.40000000000000036,-1,Zomato,745,164650,140810
REST002494,Swiggy,Restaurant_2494,Lucknow,26.8467,80.9462,Lucknow_Locality_3,Cloud Kitchen,Continental,Continental,1456,Luxury,11.5,4,True,False,False,2023-02-10,1190,2383,4.1,256,77,44,23,23,326,365485,352934,71,25983,24,0.2999999999999998,2,Swiggy,628,704063,679885
REST002495,Swiggy,Restaurant_2495,Lucknow,26.8467,80.9462,Lucknow_Locality_17,Fine Dine,North Indian,North Indian,827,Premium,4.7,4,True,False,False,2023-03-12,1160,1152,4.9,3361,43,27,13,32,170,122313,118658,45,14658,21,0.6000000000000005,-6,Swiggy,319,229517,222658
REST002496,Swiggy,Restaurant_2496,Lucknow,26.8467,80.9462,Lucknow_Locality_10,Food Truck,Pan-Asian,Pan-Asian,891,Premium,6.7,6,False,True,True,2023-12-07,890,1503,4.3,4577,53,48,20,15,124,88387,85101,48,4128,9,0.2999999999999998,7,Swiggy,239,172408,166074
REST002497,Swiggy,Restaurant_2497,Lucknow,26.8467,80.9462,Lucknow_Locality_14,Fine Dine,Vietnamese; Mediterranean,Vietnamese; Mediterranean,1276,Luxury,2.6,4,True,True,False,2020-09-26,2057,576,3.8,315,33,28,15,7,122,132321,130308,54,-10768,-7,-0.20000000000000018,-7,Zomato,251,275526,271384
REST002498,Swiggy,Restaurant_2498,Lucknow,26.8467,80.9462,Lucknow_Locality_16,Food Truck,Multi-Cuisine,Multi-Cuisine,1083,Premium,3.5,6,False,False,True,2016-05-29,3638,247,3.1,3321,37,38,22,12,76,64200,62794,62,-14872,-18,-0.6999999999999997,11,Zomato,170,143605,140460
REST002499,Swiggy,Restaurant_2499,Lucknow,26.8467,80.9462,Lucknow_Locality_9,Cafe,Korean; Korean,Korean; Korean,1227,Luxury,10.4,7,False,True,False,2021-11-04,1653,3066,4.2,2766,72,47,19,24,214,212688,204984,58,12483,5,0.10000000000000053,-1,Swiggy,423,412713,397485
REST002500,Swiggy,Restaurant_2500,Lucknow,26.8467,80.9462,Lucknow_Locality_16,QSR,Chinese,Chinese,1176,Premium,12.0,8,False,False,True,2018-03-01,2997,1832,3.7,2267,80,44,17,13,208,203024,194704,60,-37702,-50,-0.8999999999999995,-3,Zomato,466,445750,427110
REST000001,Zomato,Restaurant_1,Mumbai,19.076,72.8777,Mumbai_Locality_9,Cafe,Italian,Italian,1014,Premium,4.1,6,False,False,True,2023-03-04,1168,601,3.2,4847,40,33,20,13,124,100588,98108,50,11240,16,0.3999999999999999,2,Swiggy,264,212736,207456
